Gene_symbol	Gene_chr	Gene_TSS	Peak_chr	Peak_start	Peak_end	Peak_Gene_Prob	TFs(prob, activator_repressor [L,B])
GAB1	chr5	141187513	chr5	141206223	141206724	1	ZNF613 (1.00, + [+,+]), ZNF467 (1.00, - [+,-]), ZNF384 (1.00, + [+,+]), ZNF354C (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), 
ZNF827	chr5	143541253	chr5	143541482	143541983	1	ZSCAN22 (1.00, + [-,-]), ZNF774 (1.00, - [-,+]), ZNF846 (1.00, + [-,-]), ZNF823 (1.00, - [-,+]), ZNF30 (1.00, + [-,-]), ZNF398 (1.00, - [-,+]), ZNF548 (1.00, - [-,+]), ZNF571 (1.00, + [-,-]), ZNF596 (1.00, - [-,+]), DNMT1 (1.00, - [-,+]), SALL2 (1.00, + [-,-]), RBAK (1.00, + [-,-]), KLF11 (1.00, - [-,+]), MAZ (1.00, + [-,-]), ZFP57 (1.00, + [-,-]), 
CBR4	chr5	166358225	chr5	166343261	166343762	1	ZNF354C (1.00, + [+,+]), RREB1 (1.00, + [+,+]), ZNF205 (1.00, + [+,+]), 
SH3RF1	chr5	166617936	chr5	166343261	166343762	1	ZNF354C (1.00, + [+,+]), RREB1 (1.00, + [+,+]), ZNF205 (1.00, + [+,+]), 
CBR4	chr5	166358225	chr5	166490098	166490599	1	ZNF557 (1.00, + [+,+]), ZFP57 (1.00, + [+,+]), 
SH3RF1	chr5	166617936	chr5	166490098	166490599	1	ZNF557 (1.00, + [+,+]), ZFP57 (1.00, + [+,+]), 
AADAT	chr5	167388933	chr5	167258222	167258723	1	ZNF557 (1.00, + [+,+]), ZNF354C (1.00, - [+,-]), 
MFAP3L	chr5	167304907	chr5	167258222	167258723	1	ZNF557 (1.00, + [+,+]), ZNF354C (1.00, - [+,-]), 
AADAT	chr5	167388933	chr5	167326028	167326529	1	ZNF846 (1.00, - [-,+]), ZNF786 (1.00, - [-,+]), ZNF281 (1.00, + [-,-]), ZNF557 (1.00, + [-,-]), ZNF527 (1.00, - [-,+]), ZNF682 (1.00, + [-,-]), ZNF613 (1.00, - [-,+]), ZNF596 (1.00, + [-,-]), ZNF71 (1.00, + [-,-]), ZNF304 (1.00, + [-,-]), ZNF384 (1.00, - [-,+]), KLF5 (1.00, + [-,-]), PRDM6 (1.00, - [-,+]), KLF9 (1.00, + [-,-]), KLF7 (1.00, + [-,-]), KLF16 (1.00, - [-,+]), KLF4 (1.00, + [-,-]), ZFP28 (1.00, - [-,+]), SP9 (1.00, + [-,-]), SP8 (1.00, + [-,-]), WT1 (1.00, - [-,+]), KLF13 (1.00, + [-,-]), KLF15 (1.00, + [-,-]), KLF10 (1.00, - [-,+]), KLF1 (1.00, + [-,-]), SP4 (1.00, - [-,+]), SP1 (1.00, - [-,+]), ZNF205 (1.00, - [-,+]), ZNF182 (1.00, + [-,-]), STAT2 (1.00, - [-,+]), ZNF180 (1.00, + [-,-]), 
MFAP3L	chr5	167304907	chr5	167326028	167326529	1	ZNF846 (1.00, - [-,+]), ZNF786 (1.00, - [-,+]), ZNF281 (1.00, + [-,-]), ZNF557 (1.00, + [-,-]), ZNF527 (1.00, - [-,+]), ZNF682 (1.00, + [-,-]), ZNF613 (1.00, - [-,+]), ZNF596 (1.00, + [-,-]), ZNF71 (1.00, + [-,-]), ZNF304 (1.00, + [-,-]), ZNF384 (1.00, - [-,+]), KLF5 (1.00, + [-,-]), PRDM6 (1.00, - [-,+]), KLF9 (1.00, + [-,-]), KLF7 (1.00, + [-,-]), KLF16 (1.00, - [-,+]), KLF4 (1.00, + [-,-]), ZFP28 (1.00, - [-,+]), SP9 (1.00, + [-,-]), SP8 (1.00, + [-,-]), WT1 (1.00, - [-,+]), KLF13 (1.00, + [-,-]), KLF15 (1.00, + [-,-]), KLF10 (1.00, - [-,+]), KLF1 (1.00, + [-,-]), SP4 (1.00, - [-,+]), SP1 (1.00, - [-,+]), ZNF205 (1.00, - [-,+]), ZNF182 (1.00, + [-,-]), STAT2 (1.00, - [-,+]), ZNF180 (1.00, + [-,-]), 
GALNT7	chr5	170457764	chr5	170538343	170538844	1	ZNF77 (1.00, + [-,-]), ZFP57 (1.00, - [-,+]), TAL1 (1.00, - [-,+]), TCF12 (1.00, - [-,+]), ZNF181 (1.00, + [-,-]), 
FAM149A	chr5	183393621	chr5	183378352	183378853	1	ZNF557 (1.00, + [+,+]), ZNF283 (1.00, + [+,+]), GTF2I (1.00, - [+,-]), PRDM6 (1.00, - [+,-]), 
ADCY2	chr6	7279351	chr6	7280109	7280610	1	ZNF860 (1.00, - [+,-]), ZNF384 (1.00, - [+,-]), ZNF354C (1.00, - [+,-]), ZNF613 (1.00, - [+,-]), IRF2 (1.00, + [+,+]), PRDM6 (1.00, + [+,+]), ZFP28 (1.00, - [+,-]), ZNF205 (1.00, + [+,+]), ZNF182 (1.00, - [+,-]), 
FBXL7	chr6	15752126	chr6	16017917	16018418	1	ZNF846 (1.00, - [+,-]), ZNF484 (1.00, - [+,-]), ZNF267 (1.00, + [+,+]), ZNF180 (1.00, + [+,+]), 
RETREG1	chr6	16860907	chr6	16702739	16703240	1	ZNF846 (1.00, + [+,+]), ZNF484 (1.00, - [+,-]), ZNF444 (1.00, - [+,-]), ZNF571 (1.00, - [+,-]), ZNF543 (1.00, + [+,+]), ZFP64 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), ZNF180 (1.00, + [+,+]), ZNF267 (1.00, + [+,+]), SP4 (1.00, - [+,-]), SP1 (1.00, - [+,-]), KLF5 (1.00, - [+,-]), KLF7 (1.00, - [+,-]), KLF9 (1.00, + [+,+]), KLF15 (1.00, + [+,+]), KLF16 (1.00, + [+,+]), KLF4 (1.00, + [+,+]), KLF13 (1.00, + [+,+]), SP8 (1.00, + [+,+]), SP9 (1.00, - [+,-]), WT1 (1.00, + [+,+]), KLF10 (1.00, + [+,+]), KLF1 (1.00, + [+,+]), 
RETREG1	chr6	16860907	chr6	16910997	16911498	1	ZNF571 (1.00, - [+,-]), ZNF467 (1.00, - [+,-]), ZNF398 (1.00, + [+,+]), ZNF30 (1.00, - [+,-]), ZNF354C (1.00, + [+,+]), ZFP28 (1.00, + [+,+]), 
GOLPH3	chr6	32294521	chr6	32295005	32295506	1	ZNF71 (1.00, - [+,-]), ZNF384 (1.00, + [+,+]), ZNF613 (1.00, + [+,+]), ZNF766 (1.00, - [+,-]), ZNF182 (1.00, + [+,+]), PRDM6 (1.00, - [+,-]), STAT2 (1.00, + [+,+]), ZFP57 (1.00, + [+,+]), 
ZFR	chr6	32510306	chr6	32295005	32295506	1	ZNF71 (1.00, - [+,-]), ZNF384 (1.00, + [+,+]), ZNF613 (1.00, + [+,+]), ZNF766 (1.00, - [+,-]), ZNF182 (1.00, + [+,+]), PRDM6 (1.00, - [+,-]), STAT2 (1.00, + [+,+]), ZFP57 (1.00, + [+,+]), 
GOLPH3	chr6	32294521	chr6	32355982	32356483	1	ZNF770 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF71 (1.00, - [+,-]), ZNF77 (1.00, + [+,+]), 
ZFR	chr6	32510306	chr6	32355982	32356483	1	ZNF770 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF71 (1.00, - [+,-]), ZNF77 (1.00, + [+,+]), 
OXCT1	chr6	41752704	chr6	41752487	41752988	1	ZNF846 (1.00, - [+,-]), ZNF774 (1.00, + [+,+]), ZNF786 (1.00, + [+,+]), ZNF571 (1.00, - [+,-]), ZFP57 (1.00, - [+,-]), ZNF180 (1.00, - [+,-]), ZNF132 (1.00, + [+,+]), ZFX (1.00, - [+,-]), ZNF202 (1.00, + [+,+]), KLF5 (1.00, + [+,+]), KLF7 (1.00, - [+,-]), KLF1 (1.00, + [+,+]), KLF4 (1.00, - [+,-]), 
HMGCS1	chr6	43307134	chr6	43106009	43106510	1	ZNF557 (1.00, - [-,+]), CTCF (1.00, + [-,-]), CTCFL (1.00, - [-,+]), ZNF202 (1.00, - [-,+]), 
HMGCS1	chr6	43307134	chr6	43122829	43123330	1	ZNF846 (1.00, + [-,-]), ZNF467 (1.00, + [-,-]), ZNF444 (1.00, + [-,-]), ZNF530 (1.00, - [-,+]), ZNF557 (1.00, + [-,-]), ZNF571 (1.00, - [-,+]), ZNF613 (1.00, - [-,+]), ZNF71 (1.00, - [-,+]), ZNF770 (1.00, + [-,-]), ZNF384 (1.00, + [-,-]), ZNF441 (1.00, + [-,-]), ZNF311 (1.00, + [-,-]), ZNF341 (1.00, + [-,-]), PRDM6 (1.00, + [-,-]), VEZF1 (1.00, + [-,-]), ZBTB17 (1.00, - [-,+]), ZNF182 (1.00, + [-,-]), DNMT1 (1.00, - [-,+]), 
IL6ST	chr6	54300160	chr6	54475387	54475888	1	ZNF770 (1.00, + [+,+]), ZNF571 (1.00, - [+,-]), ZNF557 (1.00, - [+,-]), ZNF613 (1.00, - [+,-]), ZNF384 (1.00, + [+,+]), ZNF181 (1.00, - [+,-]), ZNF121 (1.00, - [+,-]), ZNF205 (1.00, + [+,+]), ZNF182 (1.00, - [+,-]), ZFP28 (1.00, - [+,-]), 
LHFPL2	chr6	75506232	chr6	75390607	75391108	1	ZNF846 (1.00, + [+,+]), ZNF774 (1.00, + [+,+]), ZNF823 (1.00, - [+,-]), ZNF304 (1.00, + [+,+]), ZNF571 (1.00, - [+,-]), ZNF658 (1.00, + [+,+]), ZNF596 (1.00, + [+,+]), ZNF77 (1.00, - [+,-]), ZNF770 (1.00, + [+,+]), ZNF283 (1.00, - [+,-]), ZNF169 (1.00, + [+,+]), SALL2 (1.00, - [+,-]), VEZF1 (1.00, - [+,-]), ZNF180 (1.00, + [+,+]), ZNF205 (1.00, + [+,+]), ZFX (1.00, + [+,+]), 
JMY	chr6	76064285	chr6	76063941	76064442	1	ZNF846 (1.00, + [+,+]), ZNF776 (1.00, - [+,-]), ZNF30 (1.00, - [+,-]), ZNF311 (1.00, + [+,+]), ZNF571 (1.00, + [+,+]), ZNF304 (1.00, + [+,+]), ZFX (1.00, - [+,-]), ZNF180 (1.00, + [+,+]), ZNF189 (1.00, - [+,-]), KLF9 (1.00, + [+,+]), KLF10 (1.00, - [+,-]), SP7 (1.00, + [+,+]), WT1 (1.00, + [+,+]), ZFP57 (1.00, + [+,+]), KLF13 (1.00, + [+,+]), 
LOC696885	chr6	90430214	chr6	90430545	90431046	1	ZNF846 (1.00, + [+,+]), ZNF281 (1.00, + [+,+]), ZNF341 (1.00, - [+,-]), ZNF548 (1.00, - [+,-]), ZNF530 (1.00, + [+,+]), KLF11 (1.00, - [+,-]), ZNF180 (1.00, + [+,+]), ZFY (1.00, + [+,+]), ZFX (1.00, - [+,-]), SP1 (1.00, - [+,-]), SALL4 (1.00, - [+,-]), SALL2 (1.00, - [+,-]), MAZ (1.00, + [+,+]), 
LNPEP	chr6	93774321	chr6	93583182	93583683	1	ZSCAN22 (1.00, + [+,+]), ZNF484 (1.00, - [+,-]), ZNF37A (1.00, + [+,+]), ZNF354C (1.00, - [+,-]), ZNF557 (1.00, + [+,+]), RBAK (1.00, - [+,-]), 
SEMA6A	chr6	114212388	chr6	114307197	114307698	1	ZNF613 (1.00, + [+,+]), ZNF444 (1.00, - [+,-]), ZNF384 (1.00, + [+,+]), ZNF557 (1.00, - [+,-]), IRF2 (1.00, + [+,+]), SALL2 (1.00, + [+,+]), SALL4 (1.00, + [+,+]), ZBTB17 (1.00, - [+,-]), ZNF169 (1.00, - [+,-]), PRDM6 (1.00, - [+,-]), 
KIF3A	chr6	130176748	chr6	130254344	130254845	1	ZNF846 (1.00, - [-,+]), ZNF283 (1.00, - [-,+]), ZNF311 (1.00, - [-,+]), ZNF548 (1.00, - [-,+]), ZNF766 (1.00, - [-,+]), ZFP64 (1.00, + [-,-]), ZFP57 (1.00, - [-,+]), ZBTB7C (1.00, + [-,-]), ZNF169 (1.00, - [-,+]), CTCF (1.00, + [-,-]), CTCFL (1.00, - [-,+]), 
SEPTIN8	chr6	130217236	chr6	130254344	130254845	1	ZNF846 (1.00, - [-,+]), ZNF283 (1.00, - [-,+]), ZNF311 (1.00, - [-,+]), ZNF548 (1.00, - [-,+]), ZNF766 (1.00, - [-,+]), ZFP64 (1.00, + [-,-]), ZFP57 (1.00, - [-,+]), ZBTB7C (1.00, + [-,-]), ZNF169 (1.00, - [-,+]), CTCF (1.00, + [-,-]), CTCFL (1.00, - [-,+]), 
SAR1B	chr6	132100776	chr6	132199008	132199509	1	ZNF846 (1.00, - [-,+]), ZNF467 (1.00, - [-,+]), ZNF444 (1.00, + [-,-]), ZNF658 (1.00, + [-,-]), ZNF770 (1.00, + [-,-]), ZBTB7C (1.00, - [-,+]), ZNF180 (1.00, + [-,-]), ZFY (1.00, + [-,-]), ZNF132 (1.00, - [-,+]), KLF11 (1.00, - [-,+]), SP7 (1.00, + [-,-]), 
ABLIM3	chr6	146655210	chr6	146655373	146655874	1	ZNF341 (1.00, - [+,-]), ZNF441 (1.00, - [+,-]), ZNF281 (1.00, - [+,-]), ZNF30 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF571 (1.00, - [+,-]), ZNF596 (1.00, + [+,+]), ZNF658 (1.00, + [+,+]), ZNF770 (1.00, - [+,-]), SP4 (1.00, + [+,+]), SP1 (1.00, - [+,-]), KLF5 (1.00, - [+,-]), KLF7 (1.00, - [+,-]), KLF9 (1.00, + [+,+]), KLF10 (1.00, + [+,+]), KLF1 (1.00, + [+,+]), KLF4 (1.00, + [+,+]), KLF13 (1.00, + [+,+]), CTCFL (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), WT1 (1.00, + [+,+]), ZBTB17 (1.00, - [+,-]), ZNF169 (1.00, + [+,+]), ZNF180 (1.00, - [+,-]), CTCF (1.00, - [+,-]), ZNF267 (1.00, + [+,+]), 
ARHGEF37	chr6	147110092	chr6	146868976	146869477	1	ZNF846 (1.00, - [+,-]), ZNF30 (1.00, - [+,-]), ZNF467 (1.00, + [+,+]), ZNF304 (1.00, - [+,-]), ZNF311 (1.00, - [+,-]), ZNF682 (1.00, - [+,-]), ZNF436 (1.00, - [+,-]), ZNF658 (1.00, + [+,+]), ZNF202 (1.00, + [+,+]), SP5 (1.00, - [+,-]), KLF7 (1.00, - [+,-]), KLF5 (1.00, - [+,-]), WT1 (1.00, + [+,+]), ZFP57 (1.00, + [+,+]), ZBTB17 (1.00, - [+,-]), KLF1 (1.00, + [+,+]), KLF10 (1.00, + [+,+]), ZNF180 (1.00, + [+,+]), 
PDGFRB	chr6	147651298	chr6	147595904	147596405	1	ZNF846 (1.00, - [-,+]), ZNF557 (1.00, - [-,+]), ZNF530 (1.00, - [-,+]), ZNF341 (1.00, - [-,+]), ZNF354C (1.00, + [-,-]), ZNF766 (1.00, - [-,+]), ZNF770 (1.00, - [-,+]), ZNF169 (1.00, - [-,+]), ZNF219 (1.00, + [-,-]), BCL11A (1.00, - [-,+]), ZBTB17 (1.00, - [-,+]), 
SGCD	chr6	153750149	chr6	153130752	153131253	1	ZNF846 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), ZNF444 (1.00, + [+,+]), ZNF394 (1.00, + [+,+]), ZNF311 (1.00, + [+,+]), ZNF341 (1.00, + [+,+]), ZNF543 (1.00, - [+,-]), ZNF557 (1.00, - [+,-]), ZNF77 (1.00, + [+,+]), ZFP64 (1.00, + [+,+]), ZFP57 (1.00, - [+,-]), MZF1 (1.00, + [+,+]), PATZ1 (1.00, + [+,+]), ZBTB7C (1.00, + [+,+]), ZNF202 (1.00, + [+,+]), 
ATP10B	chr6	158174437	chr6	157899042	157899543	1	ZSCAN30 (1.00, - [-,+]), ZNF846 (1.00, - [-,+]), ZNF786 (1.00, + [-,-]), ZNF774 (1.00, + [-,-]), ZNF71 (1.00, + [-,-]), ZNF484 (1.00, + [-,-]), ZNF398 (1.00, + [-,-]), ZNF596 (1.00, + [-,-]), VEZF1 (1.00, + [-,-]), SP2 (1.00, + [-,-]), LYL1 (1.00, - [-,+]), MZF1 (1.00, + [-,-]), PRDM6 (1.00, + [-,-]), BCL11A (1.00, + [-,-]), ZFP28 (1.00, - [-,+]), STAT2 (1.00, - [-,+]), 
ATP10B	chr6	158174437	chr6	157912705	157913206	1	ZNF77 (1.00, - [+,-]), ZNF571 (1.00, + [+,+]), ZNF354C (1.00, - [+,-]), PRDM6 (1.00, + [+,+]), ZNF205 (1.00, + [+,+]), 
TENM2	chr6	165137776	chr6	165202893	165203394	1	ZNF860 (1.00, - [+,-]), ZNF823 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), ZNF189 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), ZNF124 (1.00, + [+,+]), ZNF202 (1.00, + [+,+]), 
TENM2	chr6	165137776	chr6	165312555	165313056	1	ZSCAN22 (1.00, - [-,+]), ZNF774 (1.00, + [-,-]), ZNF436 (1.00, + [-,-]), ZNF557 (1.00, - [-,+]), ZNF530 (1.00, + [-,-]), SALL2 (1.00, + [-,-]), KLF11 (1.00, + [-,-]), ZNF132 (1.00, + [-,-]), ZNF202 (1.00, - [-,+]), 
SQSTM1	chr6	177240522	chr6	177174412	177174913	1	ZNF613 (1.00, + [-,-]), ZNF384 (1.00, + [-,-]), STAT2 (1.00, - [-,+]), PRDM6 (1.00, - [-,+]), KLF11 (1.00, - [-,+]), ZFP28 (1.00, + [-,-]), ZNF182 (1.00, - [-,+]), ZNF121 (1.00, - [-,+]), 
OTUD7A	chr7	6425397	chr7	6268386	6268887	1	ZNF846 (1.00, - [+,-]), ZNF467 (1.00, + [+,+]), ZNF436 (1.00, + [+,+]), ZNF398 (1.00, - [+,-]), ZNF37A (1.00, - [+,-]), ZNF548 (1.00, + [+,+]), ZNF571 (1.00, + [+,+]), ZNF557 (1.00, - [+,-]), ZNF202 (1.00, + [+,+]), ZBTB7A (1.00, - [+,-]), ZBTB17 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), ZNF169 (1.00, - [+,-]), ZNF132 (1.00, + [+,+]), LYL1 (1.00, - [+,-]), GTF3A (1.00, - [+,-]), GTF2I (1.00, + [+,+]), ZNF189 (1.00, + [+,+]), ZNF205 (1.00, + [+,+]), 
OTUD7A	chr7	6425397	chr7	6318215	6318716	1	ZNF786 (1.00, - [+,-]), ZNF384 (1.00, - [+,-]), ZNF37A (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF613 (1.00, - [+,-]), ZNF169 (1.00, + [+,+]), ZFX (1.00, - [+,-]), ZNF202 (1.00, + [+,+]), ZNF182 (1.00, + [+,+]), GTF2I (1.00, - [+,-]), CTCF (1.00, - [+,-]), CTCFL (1.00, + [+,+]), ZFY (1.00, - [+,-]), DNMT1 (1.00, + [+,+]), 
RYR3	chr7	9648645	chr7	10046054	10046555	1	ZNF846 (1.00, - [+,-]), ZNF823 (1.00, + [+,+]), ZNF354C (1.00, + [+,+]), ZNF71 (1.00, - [+,-]), ZNF770 (1.00, - [+,-]), ZNF467 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), MZF1 (1.00, + [+,+]), 
SERF2	chr7	20278429	chr7	19932277	19932778	1	ZNF770 (1.00, - [-,+]), ZNF571 (1.00, - [-,+]), ZNF121 (1.00, - [-,+]), PRDM6 (1.00, - [-,+]), BCL11A (1.00, - [-,+]), ZFP28 (1.00, + [-,-]), ZNF202 (1.00, - [-,+]), ZNF181 (1.00, - [-,+]), 
HACD3	chr7	42080198	chr7	42061498	42061999	1	ZNF613 (1.00, - [-,+]), ZNF354C (1.00, + [-,-]), ZNF444 (1.00, - [-,+]), ZNF467 (1.00, - [-,+]), ZNF398 (1.00, - [-,+]), ZNF384 (1.00, + [-,-]), VEZF1 (1.00, - [-,+]), ZNF169 (1.00, - [-,+]), ZNF124 (1.00, + [-,-]), RBAK (1.00, - [-,+]), PRDM6 (1.00, - [-,+]), MZF1 (1.00, - [-,+]), KLF16 (1.00, + [-,-]), IRF2 (1.00, - [-,+]), GTF3A (1.00, + [-,-]), ETS2 (1.00, - [-,+]), 
IGDCC4	chr7	41968687	chr7	42061498	42061999	1	ZNF613 (1.00, + [+,+]), ZNF354C (1.00, - [+,-]), ZNF444 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), ZNF398 (1.00, + [+,+]), ZNF384 (1.00, - [+,-]), VEZF1 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), ZNF124 (1.00, - [+,-]), RBAK (1.00, + [+,+]), PRDM6 (1.00, + [+,+]), MZF1 (1.00, + [+,+]), KLF16 (1.00, - [+,-]), IRF2 (1.00, + [+,+]), GTF3A (1.00, - [+,-]), ETS2 (1.00, + [+,+]), 
MAP2K1	chr7	42976454	chr7	42914755	42915256	1	ZNF613 (1.00, - [+,-]), ZNF384 (1.00, - [+,-]), 
SMAD3	chr7	43702126	chr7	43729520	43730021	1	ZNF776 (1.00, - [+,-]), ZNF484 (1.00, - [+,-]), ZNF530 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF398 (1.00, + [+,+]), ZNF77 (1.00, - [+,-]), BCL11A (1.00, + [+,+]), GTF2I (1.00, - [+,-]), ZFP57 (1.00, + [+,+]), 
MYO9A	chr7	48780547	chr7	48796321	48796822	1	ZNF169 (1.00, - [-,+]), LYL1 (1.00, + [-,-]), 
PEAK1	chr7	54583227	chr7	54172327	54172828	1	ZNF182 (1.00, - [+,-]), ZNF121 (1.00, - [+,-]), 
PEAK1	chr7	54583227	chr7	54303048	54303549	1	ZSCAN30 (1.00, - [+,-]), ZNF860 (1.00, + [+,+]), ZNF846 (1.00, - [+,-]), ZNF304 (1.00, + [+,+]), ZNF530 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF682 (1.00, + [+,+]), ZNF77 (1.00, + [+,+]), ZNF770 (1.00, + [+,+]), ZNF283 (1.00, + [+,+]), ZFP14 (1.00, - [+,-]), ZFP64 (1.00, + [+,+]), ZFY (1.00, + [+,+]), ZNF180 (1.00, + [+,+]), ZFX (1.00, + [+,+]), ZNF202 (1.00, + [+,+]), ZNF263 (1.00, + [+,+]), 
WDR73	chr7	63809179	chr7	63645089	63645590	1	ZSCAN30 (1.00, + [-,-]), ZNF860 (1.00, + [-,-]), ZNF846 (1.00, - [-,+]), ZNF786 (1.00, + [-,-]), ZNF548 (1.00, + [-,-]), ZNF571 (1.00, + [-,-]), ZNF566 (1.00, + [-,-]), ZNF682 (1.00, + [-,-]), ZNF770 (1.00, + [-,-]), ZNF354C (1.00, - [-,+]), ZNF341 (1.00, + [-,-]), ZNF311 (1.00, - [-,+]), ZNF304 (1.00, - [-,+]), ZNF283 (1.00, + [-,-]), ZNF557 (1.00, + [-,-]), ZNF467 (1.00, + [-,-]), ZNF484 (1.00, - [-,+]), ZNF30 (1.00, - [-,+]), ZBTB17 (1.00, + [-,-]), ZFY (1.00, + [-,-]), ZFX (1.00, - [-,+]), ZNF180 (1.00, + [-,-]), ZNF219 (1.00, - [-,+]), ZNF263 (1.00, + [-,-]), ZNF267 (1.00, - [-,+]), SALL2 (1.00, - [-,+]), KLF11 (1.00, + [-,-]), CTCFL (1.00, + [-,-]), 
SEMA4B	chr7	68980390	chr7	68971879	68972380	1	ZNF786 (1.00, + [+,+]), ZNF467 (1.00, - [+,-]), ZNF557 (1.00, + [+,+]), ZNF513 (1.00, - [+,-]), ZNF530 (1.00, - [+,-]), ZNF571 (1.00, - [+,-]), ZNF613 (1.00, - [+,-]), ZNF658 (1.00, + [+,+]), ZNF770 (1.00, + [+,+]), ZNF311 (1.00, + [+,+]), ZNF384 (1.00, + [+,+]), ZNF283 (1.00, + [+,+]), ZNF281 (1.00, + [+,+]), ZNF444 (1.00, + [+,+]), TCF12 (1.00, + [+,+]), ZBTB17 (1.00, - [+,-]), WT1 (1.00, + [+,+]), ZFP28 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), ZNF132 (1.00, - [+,-]), ZFY (1.00, + [+,+]), ZNF181 (1.00, - [+,-]), ZNF182 (1.00, + [+,+]), ZNF23 (1.00, + [+,+]), ZNF263 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), MAZ (1.00, + [+,+]), RREB1 (1.00, + [+,+]), ZFP14 (1.00, - [+,-]), 
SEMA4B	chr7	68980390	chr7	68979413	68979914	1	ZNF846 (1.00, - [+,-]), ZNF484 (1.00, - [+,-]), ZNF527 (1.00, + [+,+]), ZNF283 (1.00, + [+,+]), ZNF341 (1.00, + [+,+]), ZNF766 (1.00, + [+,+]), ZNF71 (1.00, - [+,-]), ZNF181 (1.00, - [+,-]), ZNF169 (1.00, + [+,+]), GTF2I (1.00, - [+,-]), VEZF1 (1.00, + [+,+]), 
RGMA	chr7	72153702	chr7	73003056	73003557	1	ZNF84 (1.00, - [+,-]), ZNF467 (1.00, + [+,+]), ZNF384 (1.00, + [+,+]), ZNF527 (1.00, + [+,+]), ZNF354C (1.00, + [+,+]), ZNF613 (1.00, - [+,-]), STAT2 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), ZNF182 (1.00, + [+,+]), ZFP28 (1.00, - [+,-]), SALL2 (1.00, - [+,-]), ETS2 (1.00, + [+,+]), PRDM6 (1.00, - [+,-]), 
CHSY1	chr7	80538367	chr7	80529382	80529883	1	ZNF513 (1.00, + [+,+]), ETS2 (1.00, + [+,+]), STAT2 (1.00, - [+,-]), 
SNRPA1	chr7	80562646	chr7	80529382	80529883	1	ZNF513 (1.00, + [+,+]), ETS2 (1.00, + [+,+]), STAT2 (1.00, - [+,-]), 
TM2D3	chr7	80934665	chr7	80907201	80907702	1	ZNF84 (1.00, + [-,-]), ZNF354C (1.00, - [-,+]), ZNF543 (1.00, - [-,+]), GTF3A (1.00, - [-,+]), 
NDRG2	chr7	82915493	chr7	82983147	82983648	1	ZNF846 (1.00, + [+,+]), ZNF776 (1.00, + [+,+]), ZNF774 (1.00, - [+,-]), ZNF786 (1.00, + [+,+]), ZNF304 (1.00, - [+,-]), ZNF571 (1.00, - [+,-]), ZNF596 (1.00, + [+,+]), ZNF766 (1.00, + [+,+]), ZNF770 (1.00, - [+,-]), ZNF441 (1.00, + [+,+]), CTCF (1.00, - [+,-]), KLF2 (1.00, + [+,+]), CTCFL (1.00, + [+,+]), ZBTB7A (1.00, - [+,-]), ZNF169 (1.00, + [+,+]), ZNF180 (1.00, + [+,+]), ZNF202 (1.00, + [+,+]), 
ZNF219	chr7	82989606	chr7	82983147	82983648	1	ZNF846 (1.00, - [-,+]), ZNF776 (1.00, - [-,+]), ZNF774 (1.00, + [-,-]), ZNF786 (1.00, - [-,+]), ZNF304 (1.00, + [-,-]), ZNF571 (1.00, + [-,-]), ZNF596 (1.00, - [-,+]), ZNF766 (1.00, - [-,+]), ZNF770 (1.00, + [-,-]), ZNF441 (1.00, - [-,+]), CTCF (1.00, + [-,-]), KLF2 (1.00, - [-,+]), CTCFL (1.00, - [-,+]), ZBTB7A (1.00, + [-,-]), ZNF169 (1.00, - [-,+]), ZNF180 (1.00, - [-,+]), ZNF202 (1.00, - [-,+]), 
