Gene_symbol	Gene_chr	Gene_TSS	Peak_chr	Peak_start	Peak_end	Peak_Gene_Prob	TFs(prob, activator_repressor [L,B])
HS6ST3	chr17	77851999	chr17	78094123	78094624	0.9082	ZNF467 (1.00, - [+,-]), ZNF557 (0.99, - [+,-]), PRDM6 (0.97, - [+,-]), ZNF22 (0.85, + [+,+]), 
FARP1	chr17	79873878	chr17	79874598	79875099	0.8442	ZNF860 (1.00, + [+,+]), ZNF398 (0.94, - [+,-]), TAL1 (0.86, + [+,+]), 
COL4A2	chr17	91748932	chr17	91785809	91786310	0.816	KLF7 (0.99, - [+,-]), ZSCAN30 (0.97, - [+,-]), ZNF846 (0.91, + [+,+]), KLF4 (0.86, + [+,+]), KLF5 (0.76, + [+,+]), 
COL4A2	chr17	91748932	chr17	91839549	91840050	0.8834	ZNF22 (0.99, + [+,+]), ARID3A (0.97, - [+,-]), ZNF205 (0.80, + [+,+]), ZNF169 (0.72, - [+,-]), 
GAS6	chr17	95026095	chr17	94996810	94997311	0.8136	ZNF467 (0.95, + [+,+]), OSR2 (0.94, + [+,+]), ZSCAN30 (0.94, + [+,+]), ZNF658 (0.89, + [+,+]), ZNF180 (0.74, - [+,-]), 
BCL2	chr18	16792088	chr18	16928999	16929500	0.7854	TBPL2 (1.00, - [+,-]), ARID3A (1.00, - [+,-]), ZNF649 (0.95, - [+,-]), ZNF766 (0.88, - [+,-]), ZNF77 (0.73, - [+,-]), 
DCC	chr18	29638809	chr18	29734175	29734676	0.8884	ZNF649 (1.00, + [+,+]), ZNF566 (1.00, + [+,+]), IKZF2 (1.00, + [+,+]), ZFP57 (0.80, + [+,+]), 
ZBTB7C	chr18	34131373	chr18	34111616	34112117	0.8162	ZNF846 (1.00, - [+,-]), ZNF341 (1.00, - [+,-]), ZNF770 (1.00, + [+,+]), ZNF467 (1.00, - [+,-]), ZNF37A (1.00, - [+,-]), ZNF444 (1.00, - [+,-]), ZNF197 (1.00, - [+,-]), ZNF557 (1.00, - [+,-]), MAZ (0.99, + [+,+]), ZNF132 (0.90, - [+,-]), GTF2I (0.78, - [+,-]), 
ZBTB7C	chr18	34131373	chr18	34126408	34126909	0.9062	TBPL2 (1.00, - [+,-]), MZF1 (1.00, - [+,-]), ZNF22 (0.99, + [+,+]), SALL4 (0.97, - [+,-]), ZNF770 (0.94, + [+,+]), ZNF846 (0.91, - [+,-]), MAZ (0.81, + [+,+]), ETS2 (0.77, + [+,+]), GTF2I (0.74, - [+,-]), 
ZBTB7C	chr18	34131373	chr18	34138918	34139419	0.8428	ZNF341 (1.00, - [+,-]), ZNF169 (0.99, - [+,-]), PRDM6 (0.99, - [+,-]), ZNF766 (0.99, - [+,-]), ZNF182 (0.99, - [+,-]), STAT2 (0.97, - [+,-]), ZNF467 (0.92, - [+,-]), ZFP28 (0.89, - [+,-]), ZNF613 (0.87, - [+,-]), ZNF384 (0.86, - [+,-]), VEZF1 (0.71, - [+,-]), 
ZBTB7C	chr18	34131373	chr18	34193123	34193624	0.7964	CPEB1 (1.00, - [+,-]), PRDM6 (1.00, - [+,-]), ZNF770 (1.00, + [+,+]), ZNF22 (1.00, + [+,+]), ETS2 (1.00, + [+,+]), FOSL2 (0.94, + [+,+]), 
ASXL3	chr18	48920006	chr18	48771232	48771733	0.8602	ZNF658 (0.86, - [+,-]), 
GREB1L	chr18	61054399	chr18	61135445	61135946	0.8964	ZNF169 (0.98, - [+,-]), ZNF384 (0.94, - [+,-]), IRX6 (0.83, - [+,-]), ZNF557 (0.77, - [+,-]), 
ADCYAP1	chr18	62203257	chr18	62202536	62203037	0.9918	ZNF84 (1.00, - [+,-]), ZNF341 (1.00, - [+,-]), IKZF2 (1.00, - [+,-]), PRDM6 (1.00, - [+,-]), ZNF124 (1.00, - [+,-]), RBAK (1.00, - [+,-]), ETS2 (0.99, + [+,+]), ZNF132 (0.96, - [+,-]), ZNF467 (0.94, - [+,-]), ZNF770 (0.92, + [+,+]), ZNF197 (0.71, - [+,-]), 
ADCYAP1	chr18	62203257	chr18	62377997	62378498	0.9856	ZNF557 (1.00, - [+,-]), ZNF124 (0.99, - [+,-]), BCL11A (0.96, - [+,-]), ZNF169 (0.94, - [+,-]), ZNF22 (0.84, + [+,+]), 
GNAL	chr18	71742689	chr18	71662897	71663398	0.9162	ZNF557 (1.00, - [+,-]), ZNF658 (1.00, - [+,-]), ZNF354C (0.99, - [+,-]), ZNF571 (0.94, + [+,+]), ZNF398 (0.90, + [+,+]), ZNF770 (0.80, + [+,+]), 
GNAL	chr18	71742689	chr18	71727934	71728435	0.949	CPEB1 (1.00, - [+,-]), ZNF182 (0.99, - [+,-]), ZNF169 (0.99, - [+,-]), ZNF124 (0.98, - [+,-]), ARID3A (0.94, - [+,-]), 
GNAL	chr18	71742689	chr18	71743628	71744129	0.9376	ZNF557 (1.00, - [+,-]), OSR2 (1.00, - [+,-]), ZNF571 (1.00, + [+,+]), ZNF267 (1.00, + [+,+]), ZNF770 (0.99, + [+,+]), ZNF846 (0.99, - [+,-]), ZNF774 (0.97, - [+,-]), ZNF202 (0.89, - [+,-]), ZSCAN30 (0.85, - [+,-]), 
LDLRAD4	chr18	73839894	chr18	73929455	73929956	0.8144	ZNF786 (1.00, - [+,-]), ZNF467 (1.00, - [+,-]), TBPL2 (1.00, - [+,-]), ZNF766 (1.00, - [+,-]), ZNF557 (1.00, - [+,-]), ZNF649 (1.00, - [+,-]), ZSCAN30 (0.97, - [+,-]), ZNF267 (0.89, + [+,+]), 
ANKRD24	chr19	4089584	chr19	4029689	4030190	0.7184	ZNF441 (1.00, + [-,-]), ZNF613 (0.99, + [-,-]), ZNF169 (0.99, + [-,-]), ZNF444 (0.99, + [-,-]), ZNF22 (0.98, + [-,-]), VEZF1 (0.98, + [-,-]), ZNF467 (0.95, - [-,+]), ZNF354C (0.87, - [-,+]), ZBTB17 (0.78, + [-,-]), ZFP28 (0.76, + [-,-]), 
ANKRD24	chr19	4089584	chr19	4104980	4105481	0.8158	ZNF84 (0.98, + [-,-]), ZNF571 (0.97, + [-,-]), ZNF682 (0.95, - [-,+]), ZNF281 (0.93, - [-,+]), ZNF283 (0.93, - [-,+]), ZNF132 (0.92, + [-,-]), ZNF658 (0.88, - [-,+]), ZNF341 (0.86, + [-,-]), ZNF548 (0.78, - [-,+]), ZNF202 (0.77, - [-,+]), ZNF770 (0.77, - [-,+]), ZNF267 (0.76, + [-,-]), KLF10 (0.71, - [-,+]), ZNF304 (0.70, - [-,+]), 
ADAMTS10	chr19	8501480	chr19	8505293	8505794	0.9438	RBAK (0.98, + [+,+]), RREB1 (0.94, - [+,-]), ZNF571 (0.92, - [+,-]), ZNF180 (0.83, + [+,+]), ARID3A (0.78, + [+,+]), FOXI3 (0.76, - [+,-]), 
HAPLN4	chr19	18858364	chr19	18775199	18775700	0.7168	ZNF354C (1.00, - [-,+]), ZNF467 (1.00, - [-,+]), SALL2 (0.99, - [-,+]), CTCFL (0.96, - [-,+]), ZNF557 (0.93, - [-,+]), ZNF770 (0.83, + [-,-]), 
ZNF30	chr19	34339558	chr19	34318287	34318788	0.8586	ZNF30 (1.00, + [+,+]), LYL1 (0.90, + [+,+]), ZFP57 (0.84, + [+,+]), ZNF566 (0.70, - [+,-]), 
ZNF224	chr19	44112948	chr19	44058157	44058658	0.8112	ZNF548 (0.99, - [-,+]), ZNF557 (0.96, + [-,-]), ZNF77 (0.96, + [-,-]), ZNF263 (0.92, + [-,-]), ARID3A (0.88, + [-,-]), ZNF398 (0.86, + [-,-]), ZNF613 (0.84, + [-,-]), GTF2I (0.83, + [-,-]), ZNF37A (0.71, + [-,-]), ZNF169 (0.70, + [-,-]), 
PRKCG	chr19	53640781	chr19	53568846	53569347	0.7432	PRDM6 (1.00, - [+,-]), ZNF658 (1.00, - [+,-]), ZNF571 (0.98, + [+,+]), ZNF384 (0.97, - [+,-]), ZNF774 (0.96, - [+,-]), ZNF182 (0.90, - [+,-]), ZNF649 (0.82, - [+,-]), 
TTYH1	chr19	54218695	chr19	54221978	54222479	0.766	ZNF22 (0.98, + [+,+]), ZNF860 (0.97, + [+,+]), VEZF1 (0.95, + [+,+]), ZNF132 (0.93, + [+,+]), ZNF263 (0.92, + [+,+]), KLF5 (0.92, + [+,+]), STAT2 (0.91, - [+,-]), ZNF557 (0.86, - [+,-]), KLF4 (0.85, + [+,+]), ZNF770 (0.82, + [+,+]), ZNF71 (0.79, + [+,+]), ZNF180 (0.79, - [+,-]), ZNF467 (0.76, - [+,-]), ZNF37A (0.72, - [+,-]), 
PEG3	chr19	56506695	chr19	56586136	56586637	0.8166	ZNF649 (1.00, + [+,+]), STAT2 (0.94, + [+,+]), ZNF384 (0.91, + [+,+]), ARID3A (0.80, + [+,+]), FOSL2 (0.80, - [+,-]), 
LPP	chr2	9681223	chr2	9440592	9441093	0.9266	ZNF467 (1.00, - [+,-]), PRDM6 (0.99, - [+,-]), ZNF557 (0.99, - [+,-]), SMAD1 (0.76, - [+,-]), ZNF205 (0.75, + [+,+]), 
GPD1L	chr2	15551780	chr2	15578613	15579114	0.861	IRX6 (0.93, - [+,-]), ZNF205 (0.71, + [+,+]), 
ZNF385D	chr2	25980076	chr2	25979664	25980165	0.9826	ZNF202 (1.00, + [+,+]), SALL2 (0.95, + [+,+]), ZNF658 (0.92, + [+,+]), ZNF180 (0.87, - [+,-]), HOXC5 (0.85, - [+,-]), ZNF169 (0.76, + [+,+]), 
ZNF385D	chr2	25980076	chr2	25980365	25980866	0.9778	ZNF22 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), HOXC5 (0.99, - [+,-]), ZNF774 (0.98, + [+,+]), ZNF823 (0.92, + [+,+]), ZNF766 (0.91, + [+,+]), 
ZNF385D	chr2	25980076	chr2	26201984	26202485	0.9972	TCF12 (0.99, + [+,+]), ZNF22 (0.97, - [+,-]), ZNF649 (0.94, + [+,+]), 
DZIP1L	chr2	40284959	chr2	40277394	40277895	0.9784	HOXC5 (0.95, + [+,+]), PRDM6 (0.92, - [+,-]), 
PLOD2	chr2	48322002	chr2	48321648	48322149	0.9392	ZNF846 (0.99, + [+,+]), OSR2 (0.92, + [+,+]), ZNF467 (0.79, + [+,+]), SALL2 (0.71, + [+,+]), 
PLCH1	chr2	57989675	chr2	57652269	57652770	0.8336	ZNF398 (0.98, - [+,-]), SMAD1 (0.93, - [+,-]), ZNF557 (0.87, - [+,-]), 
PLCH1	chr2	57989675	chr2	57688856	57689357	0.8942	ZNF169 (0.97, + [+,+]), HDX (0.97, + [+,+]), ZNF354C (0.96, - [+,-]), ZNF205 (0.94, + [+,+]), VEZF1 (0.76, + [+,+]), 
PLCH1	chr2	57989675	chr2	57943175	57943676	0.852	OSR2 (0.95, + [+,+]), ZNF124 (0.91, - [+,-]), 
KCNAB1	chr2	58422725	chr2	58492629	58493130	0.8992	ZNF341 (1.00, + [+,+]), ZNF37A (1.00, + [+,+]), ZNF398 (1.00, - [+,-]), PRDM6 (0.98, + [+,+]), ZNF84 (0.98, + [+,+]), ZFP28 (0.97, + [+,+]), ZNF182 (0.81, + [+,+]), ZNF169 (0.76, + [+,+]), 
SCHIP1	chr2	61332660	chr2	61400728	61401229	0.8814	PRDM6 (1.00, - [+,-]), ZNF557 (1.00, - [+,-]), ZNF341 (0.99, - [+,-]), ZNF766 (0.99, - [+,-]), SALL4 (0.94, - [+,-]), ZNF770 (0.94, + [+,+]), ZNF354C (0.94, - [+,-]), ZNF205 (0.91, + [+,+]), MAZ (0.87, + [+,+]), ZNF398 (0.72, - [+,-]), 
C2H3orf70	chr2	90474191	chr2	90221921	90222422	0.7524	ZNF182 (1.00, - [+,-]), ZNF384 (0.99, - [+,-]), IRX6 (0.88, - [+,-]), ZNF467 (0.84, - [+,-]), 
DGKG	chr2	91705730	chr2	91841430	91841931	0.7314	TBPL2 (1.00, + [-,-]), VEZF1 (0.96, - [-,+]), 
MYRIP	chr2	95822036	chr2	96055322	96055823	0.8824	ARID3A (1.00, + [-,-]), PRDM6 (0.98, + [-,-]), ZNF26 (0.71, - [-,+]), 
LIMD1	chr2	101593670	chr2	101642484	101642985	0.943	GTF2I (1.00, + [+,+]), ZNF37A (1.00, - [+,-]), ZNF180 (0.99, - [+,-]), ZNF649 (0.96, - [+,-]), ZNF202 (0.95, - [+,-]), ZNF169 (0.94, - [+,-]), TBPL2 (0.92, - [+,-]), PRDM6 (0.88, - [+,-]), ARID3A (0.84, - [+,-]), ZNF354C (0.79, - [+,-]), ZNF398 (0.76, + [+,+]), 
FEZF2	chr2	118538196	chr2	118602502	118603003	0.998	ZNF649 (0.99, + [+,+]), PRDM6 (0.99, + [+,+]), ZNF384 (0.98, + [+,+]), ZNF557 (0.97, + [+,+]), ZNF182 (0.90, + [+,+]), ZNF22 (0.80, - [+,-]), ZNF613 (0.76, + [+,+]), 
FEZF2	chr2	118538196	chr2	118620236	118620737	0.962	ZNF786 (0.75, - [+,-]), 
FEZF2	chr2	118538196	chr2	118706238	118706739	0.9488	ZNF846 (0.99, - [+,-]), ZNF169 (0.89, + [+,+]), 
FEZF2	chr2	118538196	chr2	118706747	118707248	0.9738	ZNF823 (0.99, + [+,+]), KLF2 (0.97, - [+,-]), ZNF84 (0.94, - [+,-]), SALL2 (0.92, + [+,+]), VEZF1 (0.84, + [+,+]), 
TAFA1	chr2	124139130	chr2	124127528	124128029	0.9018	ZNF202 (0.91, - [+,-]), ZNF557 (0.83, - [+,-]), ZNF263 (0.78, + [+,+]), RREB1 (0.77, + [+,+]), ZNF823 (0.71, - [+,-]), 
TAFA1	chr2	124139130	chr2	124563345	124563846	0.8734	ZNF77 (1.00, - [+,-]), 
TAFA1	chr2	124139130	chr2	124920418	124920919	0.8964	ZNF22 (0.99, + [+,+]), ZNF649 (0.99, - [+,-]), ZNF613 (0.75, + [+,+]), 
CNTN3	chr2	130727874	chr2	130421455	130421956	0.7468	ZNF557 (1.00, - [+,-]), SALL2 (0.88, - [+,-]), 
CNTN3	chr2	130727874	chr2	131505732	131506233	0.7826	PRDM6 (0.94, - [-,+]), ZNF84 (0.87, + [-,-]), ZNF774 (0.81, - [-,+]), FOXI3 (0.80, - [-,+]), LYL1 (0.76, - [-,+]), 
CNTN6	chr2	132483209	chr2	132508285	132508786	0.9426	TBPL2 (1.00, + [+,+]), ZNF354C (0.98, + [+,+]), ZNF649 (0.90, + [+,+]), ZNF205 (0.78, - [+,-]), 
GRM7	chr2	138216903	chr2	138787180	138787681	0.798	ZNF22 (0.96, + [+,+]), LYL1 (0.95, + [+,+]), FOXI3 (0.93, + [+,+]), ZNF557 (0.88, - [+,-]), 
CAMK1	chr2	141110475	chr2	141042781	141043282	0.7532	KLF9 (0.95, + [+,+]), KLF2 (0.95, + [+,+]), KLF4 (0.90, - [+,-]), KLF10 (0.89, + [+,+]), KLF5 (0.87, + [+,+]), ZNF132 (0.71, - [+,-]), 
CPNE9	chr2	141041784	chr2	141042781	141043282	0.912	KLF9 (0.95, + [+,+]), KLF2 (0.95, + [+,+]), KLF4 (0.90, - [+,-]), KLF10 (0.89, + [+,+]), KLF5 (0.87, + [+,+]), ZNF132 (0.71, - [+,-]), 
CNBP	chr2	147327912	chr2	147526062	147526563	0.8568	ZNF22 (1.00, + [+,+]), HLX (1.00, + [+,+]), ARID3A (0.97, - [+,-]), 
MGLL	chr2	148684951	chr2	148690607	148691108	0.9188	MZF1 (1.00, - [+,-]), ZBTB17 (0.94, + [+,+]), ZNF467 (0.93, + [+,+]), 
MGLL	chr2	148684951	chr2	148721931	148722432	0.9214	HLX (0.93, - [+,-]), ZNF84 (0.75, - [+,-]), ZNF846 (0.71, + [+,+]), 
IGSF11	chr2	157181744	chr2	157377718	157378219	0.8806	ZNF649 (0.88, - [+,-]), 
PHLDB2	chr2	164443319	chr2	164318596	164319097	0.9948	ZNF30 (1.00, + [+,+]), ZNF263 (1.00, - [+,-]), ZFP57 (0.97, + [+,+]), ZNF543 (0.95, - [+,-]), ZNF219 (0.88, + [+,+]), RREB1 (0.83, - [+,-]), ZNF444 (0.79, - [+,-]), ZNF180 (0.71, - [+,-]), 
DCBLD2	chr2	177234049	chr2	177142460	177142961	0.8014	ARID3A (0.70, - [+,-]), 
RIOX2	chr2	177966655	chr2	177997642	177998143	0.862	ZNF467 (1.00, - [+,-]), ZNF121 (0.94, - [+,-]), 
RIOX2	chr2	177966655	chr2	178000026	178000527	0.8812	CPEB1 (1.00, - [+,-]), IRX6 (0.98, - [+,-]), ZNF384 (0.98, - [+,-]), ZNF766 (0.97, - [+,-]), ZNF613 (0.97, - [+,-]), ZKSCAN2 (0.78, - [+,-]), ZNF22 (0.77, + [+,+]), 
EPHA6	chr2	179125296	chr2	179412138	179412639	0.921	ZNF354C (0.71, + [+,+]), 
EPHA6	chr2	179125296	chr2	179614261	179614762	0.917	ZNF30 (1.00, - [+,-]), ZNF182 (1.00, - [+,-]), ARID3A (0.98, - [+,-]), ZNF557 (0.97, - [+,-]), KLF2 (0.92, - [+,-]), ZSCAN22 (0.89, - [+,-]), SALL2 (0.82, - [+,-]), 
HTR1F	chr2	184067821	chr2	184057121	184057622	0.8446	ZNF202 (1.00, + [+,+]), VEZF1 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), ZBTB17 (0.99, + [+,+]), ZNF530 (0.98, - [+,-]), ZNF84 (0.95, - [+,-]), ZNF444 (0.94, + [+,+]), ZNF398 (0.93, - [+,-]), ZNF341 (0.90, + [+,+]), ARID3A (0.89, - [+,-]), PRDM9 (0.89, - [+,-]), ZNF774 (0.85, + [+,+]), ZNF658 (0.83, + [+,+]), ZNF770 (0.81, + [+,+]), ZFP57 (0.70, + [+,+]), 
NAA60	chr20	3480332	chr20	3232302	3232803	0.727	ZNF846 (1.00, - [+,-]), ZNF398 (1.00, - [+,-]), OSR2 (1.00, - [+,-]), ZNF768 (0.99, + [+,+]), ZNF557 (0.98, - [+,-]), TCF12 (0.95, + [+,+]), ZNF467 (0.89, - [+,-]), ZNF596 (0.87, + [+,+]), ZNF823 (0.87, - [+,-]), ZNF71 (0.86, - [+,-]), 
NAA60	chr20	3480332	chr20	3414203	3414704	0.7644	MAZ (1.00, - [-,+]), ZNF649 (1.00, + [-,-]), ZNF169 (0.98, + [-,-]), ZNF557 (0.97, + [-,-]), ZNF823 (0.97, + [-,-]), ZNF281 (0.96, - [-,+]), ZNF37A (0.95, + [-,-]), ZNF613 (0.78, + [-,-]), VEZF1 (0.76, + [-,-]), 
ZNF75A	chr20	3358890	chr20	3414203	3414704	0.8484	MAZ (1.00, - [-,+]), ZNF649 (1.00, + [-,-]), ZNF169 (0.98, + [-,-]), ZNF557 (0.97, + [-,-]), ZNF823 (0.97, + [-,-]), ZNF281 (0.96, - [-,+]), ZNF37A (0.95, + [-,-]), ZNF613 (0.78, + [-,-]), VEZF1 (0.76, + [-,-]), 
NAA60	chr20	3480332	chr20	3501553	3502054	0.8734	IKZF2 (1.00, - [+,-]), PRDM6 (1.00, - [+,-]), ZNF774 (0.99, - [+,-]), ZNF467 (0.96, - [+,-]), 
NAA60	chr20	3480332	chr20	3514692	3515193	0.872	ZNF169 (0.98, - [+,-]), HDX (0.78, - [+,-]), 
NAA60	chr20	3480332	chr20	3517047	3517548	0.8652	ZNF557 (1.00, - [+,-]), ZNF770 (0.99, + [+,+]), ZNF311 (0.95, - [+,-]), ZNF304 (0.75, + [+,+]), 
ZNF75A	chr20	3358890	chr20	3517047	3517548	0.712	ZNF557 (1.00, + [-,-]), ZNF770 (0.99, - [-,+]), ZNF311 (0.95, + [-,-]), ZNF304 (0.75, - [-,+]), 
SHISA9	chr20	12847689	chr20	12907401	12907902	0.87	ZNF84 (1.00, + [-,-]), ZNF132 (1.00, + [-,-]), ZNF341 (0.99, + [-,-]), ZNF846 (0.99, + [-,-]), FOXI3 (0.96, + [-,-]), ZNF398 (0.95, + [-,-]), ZNF766 (0.95, + [-,-]), ZNF774 (0.88, - [-,+]), ZNF786 (0.86, + [-,-]), 
SHISA9	chr20	12847689	chr20	13292318	13292819	0.786	ZNF774 (1.00, - [+,-]), ZNF169 (1.00, - [+,-]), 
ABCA15	chr20	20041271	chr20	19860920	19861421	0.9876	ZNF169 (0.87, - [+,-]), ZBTB17 (0.87, - [+,-]), ZNF202 (0.85, - [+,-]), ZNF180 (0.75, - [+,-]), ZNF37A (0.72, - [+,-]), 
HS3ST2	chr20	21115678	chr20	20922883	20923384	0.9902	ZNF22 (0.96, - [+,-]), ZNF354C (0.92, + [+,+]), 
HS3ST2	chr20	21115678	chr20	20961405	20961906	0.999	SP7 (1.00, + [+,+]), ZNF22 (1.00, - [+,-]), ZFP28 (0.91, - [+,-]), 
HS3ST2	chr20	21115678	chr20	21115682	21116183	1	ZNF571 (0.99, - [+,-]), ZNF180 (0.88, - [+,-]), ZNF530 (0.77, - [+,-]), ZFP64 (0.73, + [+,+]), 
HS3ST4	chr20	24034498	chr20	23755644	23756145	0.9994	TBPL2 (0.99, + [+,+]), ZNF649 (0.70, + [+,+]), 
HS3ST4	chr20	24034498	chr20	23843227	23843728	0.9554	BCL11A (0.99, + [-,-]), ZNF202 (0.95, + [-,-]), RREB1 (0.89, - [-,+]), ZNF182 (0.85, + [-,-]), 
HS3ST4	chr20	24034498	chr20	23893476	23893977	0.9998	ZNF169 (0.96, + [+,+]), ZNF202 (0.90, + [+,+]), 
HS3ST4	chr20	24034498	chr20	24034464	24034965	1	WT1 (0.98, + [+,+]), ZNF846 (0.96, - [+,-]), ZNF311 (0.92, + [+,+]), ZNF202 (0.92, + [+,+]), ZNF467 (0.92, + [+,+]), ZNF267 (0.90, - [+,-]), ZNF571 (0.86, - [+,-]), VEZF1 (0.79, + [+,+]), CTCFL (0.78, - [+,-]), 
GSG1L	chr20	26406126	chr20	26122423	26122924	0.8986	ZNF169 (1.00, - [+,-]), MZF1 (1.00, - [+,-]), ZNF682 (1.00, + [+,+]), ZNF283 (0.86, + [+,+]), 
GSG1L	chr20	26406126	chr20	26196768	26197269	0.7272	ZNF557 (0.73, + [+,+]), 
GSG1L	chr20	26406126	chr20	26346299	26346800	0.8082	ZNF341 (1.00, - [+,-]), TCF12 (1.00, - [+,-]), ZNF548 (1.00, - [+,-]), ZNF281 (0.99, + [+,+]), ARID3A (0.99, - [+,-]), ZFP57 (0.99, - [+,-]), BCL11A (0.98, - [+,-]), ZNF444 (0.97, - [+,-]), ZNF169 (0.93, - [+,-]), ZNF543 (0.86, - [+,-]), ZNF205 (0.79, + [+,+]), PRDM9 (0.78, + [+,+]), 
KIFC3	chr20	45043952	chr20	44986187	44986688	0.881	SALL4 (1.00, - [+,-]), ZNF341 (0.99, - [+,-]), ZNF557 (0.92, - [+,-]), ZNF124 (0.91, - [+,-]), ZNF182 (0.89, - [+,-]), ZSCAN30 (0.82, - [+,-]), ZNF22 (0.75, + [+,+]), 
KIFC3	chr20	45043952	chr20	45004570	45005071	0.822	ZNF341 (1.00, - [+,-]), VEZF1 (0.93, - [+,-]), ZNF394 (0.82, + [+,+]), ZNF774 (0.81, - [+,-]), 
CDH13	chr20	69646167	chr20	69979205	69979706	0.8682	ZNF384 (0.97, - [+,-]), ZNF649 (0.96, - [+,-]), ZNF613 (0.83, - [+,-]), ZNF22 (0.79, + [+,+]), ZKSCAN2 (0.73, - [+,-]), 
CDH13	chr20	69646167	chr20	70107735	70108236	0.8492	PRDM6 (1.00, - [+,-]), ZNF649 (1.00, - [+,-]), ZNF22 (0.86, - [+,-]), 
CDH13	chr20	69646167	chr20	70145192	70145693	0.8988	ZNF467 (1.00, - [+,-]), TBPL2 (1.00, - [+,-]), ZNF649 (1.00, - [+,-]), IRX6 (1.00, - [+,-]), PRDM6 (0.98, - [+,-]), 
BANP	chr20	74966426	chr20	75068444	75068945	0.7608	GTF2I (0.81, - [+,-]), ZNF557 (0.78, + [+,+]), 
CFAP410	chr3	2388476	chr3	2291966	2292467	0.8452	ZNF846 (0.98, + [-,-]), TAL1 (0.83, - [-,+]), ZNF169 (0.74, + [-,-]), 
TRPM2	chr3	2380697	chr3	2291966	2292467	0.702	ZNF846 (0.98, - [+,-]), TAL1 (0.83, + [+,+]), ZNF169 (0.74, - [+,-]), 
PCP4	chr3	6769429	chr3	6768935	6769436	0.975	ZNF84 (1.00, - [+,-]), ZNF823 (0.95, + [+,+]), ZNF22 (0.93, - [+,-]), ZNF384 (0.83, - [+,-]), ZNF557 (0.73, - [+,-]), ZNF121 (0.71, - [+,-]), 
PCP4	chr3	6769429	chr3	6819296	6819797	0.7262	ZNF169 (0.96, - [+,-]), LYL1 (0.96, - [+,-]), ZNF557 (0.90, - [+,-]), RREB1 (0.81, - [+,-]), 
EVA1C	chr3	14095122	chr3	13989157	13989658	0.8728	ZNF613 (1.00, - [+,-]), ZNF384 (1.00, - [+,-]), FOSL2 (1.00, + [+,+]), ZFP28 (1.00, - [+,-]), STAT2 (1.00, - [+,-]), ZNF182 (1.00, - [+,-]), ZNF180 (1.00, - [+,-]), FOXI3 (1.00, - [+,-]), SALL2 (1.00, - [+,-]), SALL4 (0.99, - [+,-]), VEZF1 (0.97, - [+,-]), PRDM6 (0.94, - [+,-]), ZNF77 (0.87, - [+,-]), ZNF770 (0.77, + [+,+]), 
HUNK	chr3	14638316	chr3	14540211	14540712	0.9936	ZNF557 (0.99, - [+,-]), ZNF354C (0.98, - [+,-]), ZNF860 (0.71, + [+,+]), 
BTG3	chr3	29251172	chr3	29312039	29312540	0.9142	ZNF766 (1.00, - [+,-]), ZNF658 (1.00, - [+,-]), ZNF121 (1.00, - [+,-]), TBPL2 (1.00, - [+,-]), ZNF649 (0.97, - [+,-]), PRDM6 (0.97, - [+,-]), ZNF770 (0.95, + [+,+]), FOSL2 (0.93, + [+,+]), 
DNAAF5	chr3	33802817	chr3	33418626	33419127	0.8484	ZNF169 (0.98, - [+,-]), ARID3A (0.98, - [+,-]), ZNF786 (0.89, - [+,-]), 
AMZ1	chr3	35801145	chr3	35818955	35819456	0.8692	KLF1 (1.00, - [+,-]), ZNF394 (1.00, - [+,-]), ZBTB17 (0.99, - [+,-]), ZNF571 (0.99, + [+,+]), ZNF22 (0.94, - [+,-]), ZNF281 (0.88, - [+,-]), ZNF182 (0.88, - [+,-]), 
NPTX2	chr3	40708399	chr3	40717828	40718329	0.9108	ZNF37A (0.95, - [+,-]), GTF2I (0.95, + [+,+]), ZNF169 (0.94, - [+,-]), MZF1 (0.77, - [+,-]), 
NPTX2	chr3	40708399	chr3	40873871	40874372	0.96	ZNF444 (1.00, - [+,-]), ZNF169 (1.00, - [+,-]), ZNF205 (1.00, + [+,+]), ZNF774 (1.00, - [+,-]), RREB1 (0.90, + [+,+]), VEZF1 (0.84, - [+,-]), 
NPTX2	chr3	40708399	chr3	40881489	40881990	0.9126	MZF1 (1.00, - [+,-]), SALL2 (0.98, - [+,-]), RREB1 (0.98, + [+,+]), 
AP1S1	chr3	43281517	chr3	43277174	43277675	0.9274	ZNF571 (0.82, + [+,+]), PRDM6 (0.76, + [+,+]), 
COL26A1	chr3	43502289	chr3	43648815	43649316	0.7912	ZNF557 (1.00, - [+,-]), ZNF766 (1.00, - [+,-]), ZNF846 (1.00, - [+,-]), ZNF169 (0.99, - [+,-]), ZNF22 (0.98, + [+,+]), ZNF786 (0.96, - [+,-]), 
COL26A1	chr3	43502289	chr3	43649324	43649825	0.7466	MAZ (1.00, + [+,+]), ZNF281 (0.99, + [+,+]), ZNF22 (0.99, + [+,+]), ZNF770 (0.97, + [+,+]), ZNF181 (0.96, + [+,+]), PRDM6 (0.91, - [+,-]), ETS2 (0.91, + [+,+]), ZNF121 (0.85, - [+,-]), ZNF444 (0.77, - [+,-]), RBAK (0.73, + [+,+]), 
